previous_state,next_state
34222,212993
34222,82048
34222,213640
34222,73728
34222,73856
34222,221184
34222,98304
34222,98432
34222,245760
34222,237696
34222,254708
34222,1851392
34222,2089716
36462,0
36462,1
36462,128
36462,129
36462,16384
36462,16385
36462,16386
36462,16512
36462,16513
36462,648
36462,147976
36462,17032
36462,148105
36462,8192
36462,8193
36462,8320
36462,8321
36462,24576
36462,155649
36462,24704
36462,156296
36462,32768
36462,32769
36462,32896
36462,32897
36462,49152
36462,180225
36462,49280
36462,180872
36462,40960
36462,41088
36462,172161
36462,188416
36462,188544
36462,65536
36462,65537
36462,65664
36462,65665
36462,81920
36462,212993
36462,82048
36462,213640
36462,73728
36462,73856
36462,221184
36462,98304
36462,98432
36462,245760
36462,237696
36462,254708
36462,1851392
36462,2089716
49441,0
49441,1
49441,128
49441,129
49441,16384
49441,16385
49441,16386
49441,16512
49441,16513
49441,648
49441,147976
49441,17032
49441,148105
49441,8192
49441,8193
49441,8320
49441,8321
49441,24576
49441,155649
49441,24704
49441,156296
49441,32768
49441,32769
49441,32896
49441,32897
49441,49152
49441,180225
49441,49280
49441,180872
49441,40960
49441,41088
49441,172161
49441,188416
49441,188544
49441,65536
49441,65537
49441,65664
49441,65665
49441,81920
49441,212993
49441,82048
49441,213640
49441,73728
49441,73856
49441,221184
49441,98304
49441,98432
49441,245760
49441,237696
49441,254708
49441,1851392
49441,2089716
2064110,0
2064110,1
2064110,128
2064110,129
2064110,16384
2064110,16385
2064110,16386
2064110,16512
2064110,16513
2064110,648
2064110,147976
2064110,17032
2064110,148105
2064110,8192
2064110,8193
2064110,8320
2064110,8321
2064110,24576
2064110,155649
2064110,24704
2064110,156296
2064110,32768
2064110,32769
2064110,32896
2064110,32897
2064110,49152
2064110,180225
2064110,49280
2064110,180872
2064110,40960
2064110,41088
2064110,172161
2064110,188416
2064110,188544
2064110,65536
2064110,65537
2064110,65664
2064110,65665
2064110,81920
2064110,212993
2064110,82048
2064110,213640
2064110,73728
2064110,73856
2064110,221184
2064110,98304
2064110,98432
2064110,245760
2064110,237696
2064110,254708
2064110,1851392
2064110,2089716
5209838,0
5209838,1
5209838,128
5209838,129
5209838,16384
5209838,16385
5209838,16386
5209838,16512
5209838,16513
5209838,648
5209838,147976
5209838,17032
5209838,148105
5209838,8192
5209838,8193
5209838,8320
5209838,8321
5209838,24576
5209838,155649
5209838,24704
5209838,156296
5209838,32768
5209838,32769
5209838,32896
5209838,32897
5209838,49152
5209838,180225
5209838,49280
5209838,180872
5209838,40960
5209838,41088
5209838,172161
5209838,188416
5209838,188544
5209838,65536
5209838,65537
5209838,65664
5209838,65665
5209838,81920
5209838,212993
5209838,82048
5209838,213640
5209838,73728
5209838,73856
5209838,221184
5209838,98304
5209838,98432
5209838,245760
5209838,237696
5209838,254708
5209838,1851392
5209838,2089716
999150,0
999150,1
999150,128
999150,129
999150,16384
999150,16385
999150,16386
999150,16512
999150,16513
999150,648
999150,147976
999150,17032
999150,148105
999150,8192
999150,8193
999150,8320
999150,8321
999150,24576
999150,155649
999150,24704
999150,156296
999150,32768
999150,32769
999150,32896
999150,32897
999150,49152
999150,180225
999150,49280
999150,180872
999150,40960
999150,41088
999150,172161
999150,188416
999150,188544
999150,65536
999150,65537
999150,65664
999150,65665
999150,81920
999150,212993
999150,82048
999150,213640
999150,73728
999150,73856
999150,221184
999150,98304
999150,98432
999150,245760
999150,237696
999150,254708
999150,1851392
999150,2089716
491246,0
491246,1
491246,128
491246,129
491246,16384
491246,16385
491246,16386
491246,16512
491246,16513
491246,648
491246,147976
491246,17032
491246,148105
491246,8192
491246,8193
491246,8320
491246,8321
491246,24576
491246,155649
491246,24704
491246,156296
491246,32768
491246,32769
491246,32896
491246,32897
491246,49152
491246,180225
491246,49280
491246,180872
491246,40960
491246,41088
491246,172161
491246,188416
491246,188544
491246,65536
491246,65537
491246,65664
491246,65665
491246,81920
491246,212993
491246,82048
491246,213640
491246,73728
491246,73856
491246,221184
491246,98304
491246,98432
491246,245760
491246,237696
491246,254708
491246,1851392
491246,2089716
753390,0
753390,1
753390,128
753390,129
753390,16384
753390,16385
753390,16386
753390,16512
753390,16513
753390,648
753390,147976
753390,17032
753390,148105
753390,8192
753390,8193
753390,8320
753390,8321
753390,24576
753390,155649
753390,24704
753390,156296
753390,32768
753390,32769
753390,32896
753390,32897
753390,49152
753390,180225
753390,49280
753390,180872
753390,40960
753390,41088
753390,172161
753390,188416
753390,188544
753390,65536
753390,65537
753390,65664
753390,65665
753390,81920
753390,212993
753390,82048
753390,213640
753390,73728
753390,73856
753390,221184
753390,98304
753390,98432
753390,245760
753390,237696
753390,254708
753390,1851392
753390,2089716
949998,0
949998,1
949998,128
949998,129
949998,16384
949998,16385
949998,16386
949998,16512
949998,16513
949998,648
949998,147976
949998,17032
949998,148105
949998,8192
949998,8193
949998,8320
949998,8321
949998,24576
949998,155649
949998,24704
949998,156296
949998,32768
949998,32769
949998,32896
949998,32897
949998,49152
949998,180225
949998,49280
949998,180872
949998,40960
949998,41088
949998,172161
949998,188416
949998,188544
949998,65536
949998,65537
949998,65664
949998,65665
949998,81920
949998,212993
949998,82048
949998,213640
949998,73728
949998,73856
949998,221184
949998,98304
949998,98432
949998,245760
949998,237696
949998,254708
949998,1851392
949998,2089716
1048302,0
1048302,1
1048302,128
1048302,129
1048302,16384
1048302,16385
1048302,16386
1048302,16512
1048302,16513
1048302,648
1048302,147976
1048302,17032
1048302,148105
1048302,8192
1048302,8193
1048302,8320
1048302,8321
1048302,24576
1048302,155649
1048302,24704
1048302,156296
1048302,32768
1048302,32769
1048302,32896
1048302,32897
1048302,49152
1048302,180225
1048302,49280
1048302,180872
1048302,40960
1048302,41088
1048302,172161
1048302,188416
1048302,188544
1048302,65536
1048302,65537
1048302,65664
1048302,65665
1048302,81920
1048302,212993
1048302,82048
1048302,213640
1048302,73728
1048302,73856
1048302,221184
1048302,98304
1048302,98432
1048302,245760
1048302,237696
1048302,254708
1048302,1851392
1048302,2089716
884462,0
884462,1
884462,128
884462,129
884462,16384
884462,16385
884462,16386
884462,16512
884462,16513
884462,648
884462,147976
884462,17032
884462,148105
884462,8192
884462,8193
884462,8320
884462,8321
884462,24576
884462,155649
884462,24704
884462,156296
884462,32768
884462,32769
884462,32896
884462,32897
884462,49152
884462,180225
884462,49280
884462,180872
884462,40960
884462,41088
884462,172161
884462,188416
884462,188544
884462,65536
884462,65537
884462,65664
884462,65665
884462,81920
884462,212993
884462,82048
884462,213640
884462,73728
884462,73856
884462,221184
884462,98304
884462,98432
884462,245760
884462,237696
884462,254708
884462,1851392
884462,2089716
1015535,0
1015535,1
1015535,128
1015535,129
1015535,16384
1015535,16385
1015535,16386
1015535,16512
1015535,16513
1015535,648
1015535,147976
1015535,17032
1015535,148105
1015535,8192
1015535,8193
1015535,8320
1015535,8321
1015535,24576
1015535,155649
1015535,24704
1015535,156296
1015535,32768
1015535,32769
1015535,32896
1015535,32897
1015535,49152
1015535,180225
1015535,49280
1015535,180872
1015535,40960
1015535,41088
1015535,172161
1015535,188416
1015535,188544
1015535,65536
1015535,65537
1015535,65664
1015535,65665
1015535,81920
1015535,212993
1015535,82048
1015535,213640
1015535,73728
1015535,73856
1015535,221184
1015535,98304
1015535,98432
1015535,245760
1015535,237696
1015535,254708
1015535,1851392
1015535,2089716
48878,0
48878,1
48878,128
48878,129
48878,16384
48878,16385
48878,16386
48878,16512
48878,16513
48878,648
48878,147976
48878,17032
48878,148105
48878,8192
48878,8193
48878,8320
48878,8321
48878,24576
48878,155649
48878,24704
48878,156296
48878,32768
48878,32769
48878,32896
48878,32897
48878,49152
48878,180225
48878,49280
48878,180872
48878,40960
48878,41088
48878,172161
48878,188416
48878,188544
48878,65536
48878,65537
48878,65664
48878,65665
48878,81920
48878,212993
48878,82048
48878,213640
48878,73728
48878,73856
48878,221184
48878,98304
48878,98432
48878,245760
48878,237696
48878,254708
48878,1851392
48878,2089716
40942,0
40942,1
40942,128
40942,129
40942,16384
40942,16385
40942,16386
40942,16512
40942,16513
40942,648
40942,147976
40942,17032
40942,148105
40942,8192
40942,8193
40942,8320
40942,8321
40942,24576
40942,155649
40942,24704
40942,156296
40942,32768
40942,32769
40942,32896
40942,32897
40942,49152
40942,180225
40942,49280
40942,180872
40942,40960
40942,41088
40942,172161
40942,188416
40942,188544
40942,65536
40942,65537
40942,65664
40942,65665
40942,81920
40942,212993
40942,82048
40942,213640
40942,73728
40942,73856
40942,221184
40942,98304
40942,98432
40942,245760
40942,237696
40942,254708
40942,1851392
40942,2089716
1040686,0
1040686,1
1040686,128
1040686,129
1040686,16384
1040686,16385
1040686,16386
1040686,16512
1040686,16513
1040686,648
1040686,147976
1040686,17032
1040686,148105
1040686,8192
1040686,8193
1040686,8320
1040686,8321
1040686,24576
1040686,155649
1040686,24704
1040686,156296
1040686,32768
1040686,32769
1040686,32896
1040686,32897
1040686,49152
1040686,180225
1040686,49280
1040686,180872
1040686,40960
1040686,41088
1040686,172161
1040686,188416
1040686,188544
1040686,65536
1040686,65537
1040686,65664
1040686,65665
1040686,81920
1040686,212993
1040686,82048
1040686,213640
1040686,73728
1040686,73856
1040686,221184
1040686,98304
1040686,98432
1040686,245760
1040686,237696
1040686,254708
1040686,1851392
1040686,2089716
57632,0
57632,1
57632,128
57632,129
57632,16384
57632,16385
57632,16386
57632,16512
57632,16513
57632,648
57632,147976
57632,17032
57632,148105
57632,8192
57632,8193
57632,8320
57632,8321
57632,24576
57632,155649
57632,24704
57632,156296
57632,32768
57632,32769
57632,32896
57632,32897
57632,49152
57632,180225
57632,49280
57632,180872
57632,40960
57632,41088
57632,172161
57632,188416
57632,188544
57632,65536
57632,65537
57632,65664
57632,65665
57632,81920
57632,212993
57632,82048
57632,213640
57632,73728
57632,73856
57632,221184
57632,98304
57632,98432
57632,245760
57632,237696
57632,254708
57632,1851392
57632,2089716
57326,0
57326,1
57326,128
57326,129
57326,16384
57326,16385
57326,16386
57326,16512
57326,16513
57326,648
57326,147976
57326,17032
57326,148105
57326,8192
57326,8193
57326,8320
57326,8321
57326,24576
57326,155649
57326,24704
57326,156296
57326,32768
57326,32769
57326,32896
57326,32897
57326,49152
57326,180225
57326,49280
57326,180872
57326,40960
57326,41088
57326,172161
57326,188416
57326,188544
57326,65536
57326,65537
57326,65664
57326,65665
57326,81920
57326,212993
57326,82048
57326,213640
57326,73728
57326,73856
57326,221184
57326,98304
57326,98432
57326,245760
57326,237696
57326,254708
57326,1851392
57326,2089716
98734,0
98734,1
98734,128
98734,129
98734,16384
98734,16385
98734,16386
98734,16512
98734,16513
98734,648
98734,147976
98734,17032
98734,148105
98734,8192
98734,8193
98734,8320
98734,8321
98734,24576
98734,155649
98734,24704
98734,156296
98734,32768
98734,32769
98734,32896
98734,32897
98734,49152
98734,180225
98734,49280
98734,180872
98734,40960
98734,41088
98734,172161
98734,188416
98734,188544
98734,65536
98734,65537
98734,65664
98734,65665
98734,81920
98734,212993
98734,82048
98734,213640
98734,73728
98734,73856
98734,221184
98734,98304
98734,98432
98734,245760
98734,237696
98734,254708
98734,1851392
98734,2089716
302702,0
302702,1
302702,128
302702,129
302702,16384
302702,16385
302702,16386
302702,16512
302702,16513
302702,648
302702,147976
302702,17032
302702,148105
302702,8192
302702,8193
302702,8320
302702,8321
302702,24576
302702,155649
302702,24704
302702,156296
302702,32768
302702,32769
302702,32896
302702,32897
302702,49152
302702,180225
302702,49280
302702,180872
302702,40960
302702,41088
302702,172161
302702,188416
302702,188544
302702,65536
302702,65537
302702,65664
302702,65665
302702,81920
302702,212993
302702,82048
302702,213640
302702,73728
302702,73856
302702,221184
302702,98304
302702,98432
302702,245760
302702,237696
302702,254708
302702,1851392
302702,2089716
1015470,0
1015470,1
1015470,128
1015470,129
1015470,16384
1015470,16385
1015470,16386
1015470,16512
1015470,16513
1015470,648
1015470,147976
1015470,17032
1015470,148105
1015470,8192
1015470,8193
1015470,8320
1015470,8321
1015470,24576
1015470,155649
1015470,24704
1015470,156296
1015470,32768
1015470,32769
1015470,32896
1015470,32897
1015470,49152
1015470,180225
1015470,49280
1015470,180872
1015470,40960
1015470,41088
1015470,172161
1015470,188416
1015470,188544
1015470,65536
1015470,65537
1015470,65664
1015470,65665
1015470,81920
1015470,212993
1015470,82048
1015470,213640
1015470,73728
1015470,73856
1015470,221184
1015470,98304
1015470,98432
1015470,245760
1015470,237696
1015470,254708
1015470,1851392
1015470,2089716
1007790,0
1007790,1
1007790,128
1007790,129
1007790,16384
1007790,16385
1007790,16386
1007790,16512
1007790,16513
1007790,648
1007790,147976
1007790,17032
1007790,148105
1007790,8192
1007790,8193
1007790,8320
1007790,8321
1007790,24576
1007790,155649
1007790,24704
1007790,156296
1007790,32768
1007790,32769
1007790,32896
1007790,32897
1007790,49152
1007790,180225
1007790,49280
1007790,180872
1007790,40960
1007790,41088
1007790,172161
1007790,188416
1007790,188544
1007790,65536
1007790,65537
1007790,65664
1007790,65665
1007790,81920
1007790,212993
1007790,82048
1007790,213640
1007790,73728
1007790,73856
1007790,221184
1007790,98304
1007790,98432
1007790,245760
1007790,237696
1007790,254708
1007790,1851392
1007790,2089716
40622,0
40622,1
40622,128
40622,129
40622,16384
40622,16385
40622,16386
40622,16512
40622,16513
40622,648
40622,147976
40622,17032
40622,148105
40622,8192
40622,8193
40622,8320
40622,8321
40622,24576
40622,155649
40622,24704
40622,156296
40622,32768
40622,32769
40622,32896
40622,32897
40622,49152
40622,180225
40622,49280
40622,180872
40622,40960
40622,41088
40622,172161
40622,188416
40622,188544
40622,65536
40622,65537
40622,65664
40622,65665
40622,81920
40622,212993
40622,82048
40622,213640
40622,73728
40622,73856
40622,221184
40622,98304
40622,98432
40622,245760
40622,237696
40622,254708
40622,1851392
40622,2089716
57006,0
57006,1
57006,128
57006,129
57006,16384
57006,16385
57006,16386
57006,16512
57006,16513
57006,648
57006,147976
57006,17032
57006,148105
57006,8192
57006,8193
57006,8320
57006,8321
57006,24576
57006,155649
57006,24704
57006,156296
57006,32768
57006,32769
57006,32896
57006,32897
57006,49152
57006,180225
57006,49280
57006,180872
57006,40960
57006,41088
57006,172161
57006,188416
57006,188544
57006,65536
57006,65537
57006,65664
57006,65665
57006,81920
57006,212993
57006,82048
57006,213640
57006,73728
57006,73856
57006,221184
57006,98304
57006,98432
57006,245760
57006,237696
57006,254708
57006,1851392
57006,2089716
32942,0
32942,1
32942,128
32942,129
32942,16384
32942,16385
32942,16386
32942,16512
32942,16513
32942,648
32942,147976
32942,17032
32942,148105
32942,8192
32942,8193
32942,8320
32942,8321
32942,24576
32942,155649
32942,24704
32942,156296
32942,32768
32942,32769
32942,32896
32942,32897
32942,49152
32942,180225
32942,49280
32942,180872
32942,40960
32942,41088
32942,172161
32942,188416
32942,188544
32942,65536
32942,65537
32942,65664
32942,65665
32942,81920
32942,212993
32942,82048
32942,213640
32942,73728
32942,73856
32942,221184
32942,98304
32942,98432
32942,245760
32942,237696
32942,254708
32942,1851392
32942,2089716
35246,0
35246,1
35246,128
35246,129
35246,16384
35246,16385
35246,16386
35246,16512
35246,16513
35246,648
35246,147976
35246,17032
35246,148105
35246,8192
35246,8193
35246,8320
35246,8321
35246,24576
35246,155649
35246,24704
35246,156296
35246,32768
35246,32769
35246,32896
35246,32897
35246,49152
35246,180225
35246,49280
35246,180872
35246,40960
35246,41088
35246,172161
35246,188416
35246,188544
35246,65536
35246,65537
35246,65664
35246,65665
35246,81920
35246,212993
35246,82048
35246,213640
35246,73728
35246,73856
35246,221184
35246,98304
35246,98432
35246,245760
35246,237696
35246,254708
35246,1851392
35246,2089716
171758,0
171758,1
171758,128
171758,129
171758,16384
171758,16385
171758,16386
171758,16512
171758,16513
171758,648
171758,147976
171758,17032
171758,148105
171758,8192
171758,8193
171758,8320
171758,8321
171758,24576
171758,155649
171758,24704
171758,156296
171758,32768
171758,32769
171758,32896
171758,32897
171758,49152
171758,180225
171758,49280
171758,180872
171758,40960
171758,41088
171758,172161
171758,188416
171758,188544
171758,65536
171758,65537
171758,65664
171758,65665
171758,81920
171758,212993
171758,82048
171758,213640
171758,73728
171758,73856
171758,221184
171758,98304
171758,98432
171758,245760
171758,237696
171758,254708
171758,1851392
171758,2089716
114976,0
114976,1
114976,128
114976,129
114976,16384
114976,16385
114976,16386
114976,16512
114976,16513
114976,648
114976,147976
114976,17032
114976,148105
114976,8192
114976,8193
114976,8320
114976,8321
114976,24576
114976,155649
114976,24704
114976,156296
114976,32768
114976,32769
114976,32896
114976,32897
114976,49152
114976,180225
114976,49280
114976,180872
114976,40960
114976,41088
114976,172161
114976,188416
114976,188544
114976,65536
114976,65537
114976,65664
114976,65665
114976,81920
114976,212993
114976,82048
114976,213640
114976,73728
114976,73856
114976,221184
114976,98304
114976,98432
114976,245760
114976,237696
114976,254708
114976,1851392
114976,2089716
992046,0
992046,1
992046,128
992046,129
992046,16384
992046,16385
992046,16386
992046,16512
992046,16513
992046,648
992046,147976
992046,17032
992046,148105
992046,8192
992046,8193
992046,8320
992046,8321
992046,24576
992046,155649
992046,24704
992046,156296
992046,32768
992046,32769
992046,32896
992046,32897
992046,49152
992046,180225
992046,49280
992046,180872
992046,40960
992046,41088
992046,172161
992046,188416
992046,188544
992046,65536
992046,65537
992046,65664
992046,65665
992046,81920
992046,212993
992046,82048
992046,213640
992046,73728
992046,73856
992046,221184
992046,98304
992046,98432
992046,245760
992046,237696
992046,254708
992046,1851392
992046,2089716
1015502,0
1015502,1
1015502,128
1015502,129
1015502,16384
1015502,16385
1015502,16386
1015502,16512
1015502,16513
1015502,648
1015502,147976
1015502,17032
1015502,148105
1015502,8192
1015502,8193
1015502,8320
1015502,8321
1015502,24576
1015502,155649
1015502,24704
1015502,156296
1015502,32768
1015502,32769
1015502,32896
1015502,32897
1015502,49152
1015502,180225
1015502,49280
1015502,180872
1015502,40960
1015502,41088
1015502,172161
1015502,188416
1015502,188544
1015502,65536
1015502,65537
1015502,65664
1015502,65665
1015502,81920
1015502,212993
1015502,82048
1015502,213640
1015502,73728
1015502,73856
1015502,221184
1015502,98304
1015502,98432
1015502,245760
1015502,237696
1015502,254708
1015502,1851392
1015502,2089716
40654,0
40654,1
40654,128
40654,129
40654,16384
40654,16385
40654,16386
40654,16512
40654,16513
40654,648
40654,147976
40654,17032
40654,148105
40654,8192
40654,8193
40654,8320
40654,8321
40654,24576
40654,155649
40654,24704
40654,156296
40654,32768
40654,32769
40654,32896
40654,32897
40654,49152
40654,180225
40654,49280
40654,180872
40654,40960
40654,41088
40654,172161
40654,188416
40654,188544
40654,65536
40654,65537
40654,65664
40654,65665
40654,81920
40654,212993
40654,82048
40654,213640
40654,73728
40654,73856
40654,221184
40654,98304
40654,98432
40654,245760
40654,237696
40654,254708
40654,1851392
40654,2089716
188142,0
188142,1
188142,128
188142,129
188142,16384
188142,16385
188142,16386
188142,16512
188142,16513
188142,648
188142,147976
188142,17032
188142,148105
188142,8192
188142,8193
188142,8320
188142,8321
188142,24576
188142,155649
188142,24704
188142,156296
188142,32768
188142,32769
188142,32896
188142,32897
188142,49152
188142,180225
188142,49280
188142,180872
188142,40960
188142,41088
188142,172161
188142,188416
188142,188544
188142,65536
188142,65537
188142,65664
188142,65665
188142,81920
188142,212993
188142,82048
188142,213640
188142,73728
188142,73856
188142,221184
188142,98304
188142,98432
188142,245760
188142,237696
188142,254708
188142,1851392
188142,2089716
57038,0
57038,1
57038,128
57038,129
57038,16384
57038,16385
57038,16386
57038,16512
57038,16513
57038,648
57038,147976
57038,17032
57038,148105
57038,8192
57038,8193
57038,8320
57038,8321
57038,24576
57038,155649
57038,24704
57038,156296
57038,32768
57038,32769
57038,32896
57038,32897
57038,49152
57038,180225
57038,49280
57038,180872
57038,40960
57038,41088
57038,172161
57038,188416
57038,188544
57038,65536
57038,65537
57038,65664
57038,65665
57038,81920
57038,212993
57038,82048
57038,213640
57038,73728
57038,73856
57038,221184
57038,98304
57038,98432
57038,245760
57038,237696
57038,254708
57038,1851392
57038,2089716
4234862,0
4234862,1
4234862,128
4234862,129
4234862,16384
4234862,16385
4234862,16386
4234862,16512
4234862,16513
4234862,648
4234862,147976
4234862,17032
4234862,148105
4234862,8192
4234862,8193
4234862,8320
4234862,8321
4234862,24576
4234862,155649
4234862,24704
4234862,156296
4234862,32768
4234862,32769
4234862,32896
4234862,32897
4234862,49152
4234862,180225
4234862,49280
4234862,180872
4234862,40960
4234862,41088
4234862,172161
4234862,188416
4234862,188544
4234862,65536
4234862,65537
4234862,65664
4234862,65665
4234862,81920
4234862,212993
4234862,82048
4234862,213640
4234862,73728
4234862,73856
4234862,221184
4234862,98304
4234862,98432
4234862,245760
4234862,237696
4234862,254708
4234862,1851392
4234862,2089716
1008430,0
1008430,1
1008430,128
1008430,129
1008430,16384
1008430,16385
1008430,16386
1008430,16512
1008430,16513
1008430,648
1008430,147976
1008430,17032
1008430,148105
1008430,8192
1008430,8193
1008430,8320
1008430,8321
1008430,24576
1008430,155649
1008430,24704
1008430,156296
1008430,32768
1008430,32769
1008430,32896
1008430,32897
1008430,49152
1008430,180225
1008430,49280
1008430,180872
1008430,40960
1008430,41088
1008430,172161
1008430,188416
1008430,188544
1008430,65536
1008430,65537
1008430,65664
1008430,65665
1008430,81920
1008430,212993
1008430,82048
1008430,213640
1008430,73728
1008430,73856
1008430,221184
1008430,98304
1008430,98432
1008430,245760
1008430,237696
1008430,254708
1008430,1851392
1008430,2089716
38510,0
38510,1
38510,128
38510,129
38510,16384
38510,16385
38510,16386
38510,16512
38510,16513
38510,648
38510,147976
38510,17032
38510,148105
38510,8192
38510,8193
38510,8320
38510,8321
38510,24576
38510,155649
38510,24704
38510,156296
38510,32768
38510,32769
38510,32896
38510,32897
38510,49152
38510,180225
38510,49280
38510,180872
38510,40960
38510,41088
38510,172161
38510,188416
38510,188544
38510,65536
38510,65537
38510,65664
38510,65665
38510,81920
38510,212993
38510,82048
38510,213640
38510,73728
38510,73856
38510,221184
38510,98304
38510,98432
38510,245760
38510,237696
38510,254708
38510,1851392
38510,2089716
1007914,0
1007914,1
1007914,128
1007914,129
1007914,16384
1007914,16385
1007914,16386
1007914,16512
1007914,16513
1007914,648
1007914,147976
1007914,17032
1007914,148105
1007914,8192
1007914,8193
1007914,8320
1007914,8321
1007914,24576
1007914,155649
1007914,24704
1007914,156296
1007914,32768
1007914,32769
1007914,32896
1007914,32897
1007914,49152
1007914,180225
1007914,49280
1007914,180872
1007914,40960
1007914,41088
1007914,172161
1007914,188416
1007914,188544
1007914,65536
1007914,65537
1007914,65664
1007914,65665
1007914,81920
1007914,212993
1007914,82048
1007914,213640
1007914,73728
1007914,73856
1007914,221184
1007914,98304
1007914,98432
1007914,245760
1007914,237696
1007914,254708
1007914,1851392
1007914,2089716
164270,0
164270,1
164270,128
164270,129
164270,16384
164270,16385
164270,16386
164270,16512
164270,16513
164270,648
164270,147976
164270,17032
164270,148105
164270,8192
164270,8193
164270,8320
164270,8321
164270,24576
164270,155649
164270,24704
164270,156296
164270,32768
164270,32769
164270,32896
164270,32897
164270,49152
164270,180225
164270,49280
164270,180872
164270,40960
164270,41088
164270,172161
164270,188416
164270,188544
164270,65536
164270,65537
164270,65664
164270,65665
164270,81920
164270,212993
164270,82048
164270,213640
164270,73728
164270,73856
164270,221184
164270,98304
164270,98432
164270,245760
164270,237696
164270,254708
164270,1851392
164270,2089716
1007916,0
1007916,1
1007916,128
1007916,129
1007916,16384
1007916,16385
1007916,16386
1007916,16512
1007916,16513
1007916,648
1007916,147976
1007916,17032
1007916,148105
1007916,8192
1007916,8193
1007916,8320
1007916,8321
1007916,24576
1007916,155649
1007916,24704
1007916,156296
1007916,32768
1007916,32769
1007916,32896
1007916,32897
1007916,49152
1007916,180225
1007916,49280
1007916,180872
1007916,40960
1007916,41088
1007916,172161
1007916,188416
1007916,188544
1007916,65536
1007916,65537
1007916,65664
1007916,65665
1007916,81920
1007916,212993
1007916,82048
1007916,213640
1007916,73728
1007916,73856
1007916,221184
1007916,98304
1007916,98432
1007916,245760
1007916,237696
1007916,254708
1007916,1851392
1007916,2089716
1015526,0
1015526,1
1015526,128
1015526,129
1015526,16384
1015526,16385
1015526,16386
1015526,16512
1015526,16513
1015526,648
1015526,147976
1015526,17032
1015526,148105
1015526,8192
1015526,8193
1015526,8320
1015526,8321
1015526,24576
1015526,155649
1015526,24704
1015526,156296
1015526,32768
1015526,32769
1015526,32896
1015526,32897
1015526,49152
1015526,180225
1015526,49280
1015526,180872
1015526,40960
1015526,41088
1015526,172161
1015526,188416
1015526,188544
1015526,65536
1015526,65537
1015526,65664
1015526,65665
1015526,81920
1015526,212993
1015526,82048
1015526,213640
1015526,73728
1015526,73856
1015526,221184
1015526,98304
1015526,98432
1015526,245760
1015526,237696
1015526,254708
1015526,1851392
1015526,2089716
40678,0
40678,1
40678,128
40678,129
40678,16384
40678,16385
40678,16386
40678,16512
40678,16513
40678,648
40678,147976
40678,17032
40678,148105
40678,8192
40678,8193
40678,8320
40678,8321
40678,24576
40678,155649
40678,24704
40678,156296
40678,32768
40678,32769
40678,32896
40678,32897
40678,49152
40678,180225
40678,49280
40678,180872
40678,40960
40678,41088
40678,172161
40678,188416
40678,188544
40678,65536
40678,65537
40678,65664
40678,65665
40678,81920
40678,212993
40678,82048
40678,213640
40678,73728
40678,73856
40678,221184
40678,98304
40678,98432
40678,245760
40678,237696
40678,254708
40678,1851392
40678,2089716
57062,0
57062,1
57062,128
57062,129
57062,16384
57062,16385
57062,16386
57062,16512
57062,16513
57062,648
57062,147976
57062,17032
57062,148105
57062,8192
57062,8193
57062,8320
57062,8321
57062,24576
57062,155649
57062,24704
57062,156296
57062,32768
57062,32769
57062,32896
57062,32897
57062,49152
57062,180225
57062,49280
57062,180872
57062,40960
57062,41088
57062,172161
57062,188416
57062,188544
57062,65536
57062,65537
57062,65664
57062,65665
57062,81920
57062,212993
57062,82048
57062,213640
57062,73728
57062,73856
57062,221184
57062,98304
57062,98432
57062,245760
57062,237696
57062,254708
57062,1851392
57062,2089716
1015530,0
1015530,1
1015530,128
1015530,129
1015530,16384
1015530,16385
1015530,16386
1015530,16512
1015530,16513
1015530,648
1015530,147976
1015530,17032
1015530,148105
1015530,8192
1015530,8193
1015530,8320
1015530,8321
1015530,24576
1015530,155649
1015530,24704
1015530,156296
1015530,32768
1015530,32769
1015530,32896
1015530,32897
1015530,49152
1015530,180225
1015530,49280
1015530,180872
1015530,40960
1015530,41088
1015530,172161
1015530,188416
1015530,188544
1015530,65536
1015530,65537
1015530,65664
1015530,65665
1015530,81920
1015530,212993
1015530,82048
1015530,213640
1015530,73728
1015530,73856
1015530,221184
1015530,98304
1015530,98432
1015530,245760
1015530,237696
1015530,254708
1015530,1851392
1015530,2089716
40682,0
40682,1
40682,128
40682,129
40682,16384
40682,16385
40682,16386
40682,16512
40682,16513
40682,648
40682,147976
40682,17032
40682,148105
40682,8192
40682,8193
40682,8320
40682,8321
40682,24576
40682,155649
40682,24704
40682,156296
40682,32768
40682,32769
40682,32896
40682,32897
40682,49152
40682,180225
40682,49280
40682,180872
40682,40960
40682,41088
40682,172161
40682,188416
40682,188544
40682,65536
40682,65537
40682,65664
40682,65665
40682,81920
40682,212993
40682,82048
40682,213640
40682,73728
40682,73856
40682,221184
40682,98304
40682,98432
40682,245760
40682,237696
40682,254708
40682,1851392
40682,2089716
1015532,0
1015532,1
1015532,128
1015532,129
1015532,16384
1015532,16385
1015532,16386
1015532,16512
1015532,16513
1015532,648
1015532,147976
1015532,17032
1015532,148105
1015532,8192
1015532,8193
1015532,8320
1015532,8321
1015532,24576
1015532,155649
1015532,24704
1015532,156296
1015532,32768
1015532,32769
1015532,32896
1015532,32897
1015532,49152
1015532,180225
1015532,49280
1015532,180872
1015532,40960
