previous_state,next_state
1867253,156296
1867253,32768
1867253,32769
1867253,32896
1867253,32897
1867253,49152
1867253,180225
1867253,49280
1867253,180872
1867253,40960
1867253,41088
1867253,172161
1867253,188416
1867253,188544
1867253,65536
1867253,65537
1867253,65664
1867253,65665
1867253,81920
1867253,212993
1867253,82048
1867253,213640
1867253,73728
1867253,73856
1867253,221184
1867253,98304
1867253,98432
1867253,245760
1867253,237696
1867253,254708
1867253,1851392
1867253,2089716
1868297,0
1868297,1
1868297,128
1868297,129
1868297,16384
1868297,16385
1868297,16386
1868297,16512
1868297,16513
1868297,648
1868297,147976
1868297,17032
1868297,148105
1868297,8192
1868297,8193
1868297,8320
1868297,8321
1868297,24576
1868297,155649
1868297,24704
1868297,156296
1868297,32768
1868297,32769
1868297,32896
1868297,32897
1868297,49152
1868297,180225
1868297,49280
1868297,180872
1868297,40960
1868297,41088
1868297,172161
1868297,188416
1868297,188544
1868297,65536
1868297,65537
1868297,65664
1868297,65665
1868297,81920
1868297,212993
1868297,82048
1868297,213640
1868297,73728
1868297,73856
1868297,221184
1868297,98304
1868297,98432
1868297,245760
1868297,237696
1868297,254708
1868297,1851392
1868297,2089716
1883400,0
1883400,1
1883400,128
1883400,129
1883400,16384
1883400,16385
1883400,16386
1883400,16512
1883400,16513
1883400,648
1883400,147976
1883400,17032
1883400,148105
1883400,8192
1883400,8193
1883400,8320
1883400,8321
1883400,24576
1883400,155649
1883400,24704
1883400,156296
1883400,32768
1883400,32769
1883400,32896
1883400,32897
1883400,49152
1883400,180225
1883400,49280
1883400,180872
1883400,40960
1883400,41088
1883400,172161
1883400,188416
1883400,188544
1883400,65536
1883400,65537
1883400,65664
1883400,65665
1883400,81920
1883400,212993
1883400,82048
1883400,213640
1883400,73728
1883400,73856
1883400,221184
1883400,98304
1883400,98432
1883400,245760
1883400,237696
1883400,254708
1883400,1851392
1883400,2089716
1883401,0
1883401,1
1883401,128
1883401,129
1883401,16384
1883401,16385
1883401,16386
1883401,16512
1883401,16513
1883401,648
1883401,147976
1883401,17032
1883401,148105
1883401,8192
1883401,8193
1883401,8320
1883401,8321
1883401,24576
1883401,155649
1883401,24704
1883401,156296
1883401,32768
1883401,32769
1883401,32896
1883401,32897
1883401,49152
1883401,180225
1883401,49280
1883401,180872
1883401,40960
1883401,41088
1883401,172161
1883401,188416
1883401,188544
1883401,65536
1883401,65537
1883401,65664
1883401,65665
1883401,81920
1883401,212993
1883401,82048
1883401,213640
1883401,73728
1883401,73856
1883401,221184
1883401,98304
1883401,98432
1883401,245760
1883401,237696
1883401,254708
1883401,1851392
1883401,2089716
1883636,0
1883636,1
1883636,128
1883636,129
1883636,16384
1883636,16385
1883636,16386
1883636,16512
1883636,16513
1883636,648
1883636,147976
1883636,17032
1883636,148105
1883636,8192
1883636,8193
1883636,8320
1883636,8321
1883636,24576
1883636,155649
1883636,24704
1883636,156296
1883636,32768
1883636,32769
1883636,32896
1883636,32897
1883636,49152
1883636,180225
1883636,49280
1883636,180872
1883636,40960
1883636,41088
1883636,172161
1883636,188416
1883636,188544
1883636,65536
1883636,65537
1883636,65664
1883636,65665
1883636,81920
1883636,212993
1883636,82048
1883636,213640
1883636,73728
1883636,73856
1883636,221184
1883636,98304
1883636,98432
1883636,245760
1883636,237696
1883636,254708
1883636,1851392
1883636,2089716
1883637,0
1883637,1
1883637,128
1883637,129
1883637,16384
1883637,16385
1883637,16386
1883637,16512
1883637,16513
1883637,648
1883637,147976
1883637,17032
1883637,148105
1883637,8192
1883637,8193
1883637,8320
1883637,8321
1883637,24576
1883637,155649
1883637,24704
1883637,156296
1883637,32768
1883637,32769
1883637,32896
1883637,32897
1883637,49152
1883637,180225
1883637,49280
1883637,180872
1883637,40960
1883637,41088
1883637,172161
1883637,188416
1883637,188544
1883637,65536
1883637,65537
1883637,65664
1883637,65665
1883637,81920
1883637,212993
1883637,82048
1883637,213640
1883637,73728
1883637,73856
1883637,221184
1883637,98304
1883637,98432
1883637,245760
1883637,237696
1883637,254708
1883637,1851392
1883637,2089716
1884916,0
1884916,1
1884916,128
1884916,129
1884916,16384
1884916,16385
1884916,16386
1884916,16512
1884916,16513
1884916,648
1884916,147976
1884916,17032
1884916,148105
1884916,8192
1884916,8193
1884916,8320
1884916,8321
1884916,24576
1884916,155649
1884916,24704
1884916,156296
1884916,32768
1884916,32769
1884916,32896
1884916,32897
1884916,49152
1884916,180225
1884916,49280
1884916,180872
1884916,40960
1884916,41088
1884916,172161
1884916,188416
1884916,188544
1884916,65536
1884916,65537
1884916,65664
1884916,65665
1884916,81920
1884916,212993
1884916,82048
1884916,213640
1884916,73728
1884916,73856
1884916,221184
1884916,98304
1884916,98432
1884916,245760
1884916,237696
1884916,254708
1884916,1851392
1884916,2089716
1884917,0
1884917,1
1884917,128
1884917,129
1884917,16384
1884917,16385
1884917,16386
1884917,16512
1884917,16513
1884917,648
1884917,147976
1884917,17032
1884917,148105
1884917,8192
1884917,8193
1884917,8320
1884917,8321
1884917,24576
1884917,155649
1884917,24704
1884917,156296
1884917,32768
1884917,32769
1884917,32896
1884917,32897
1884917,49152
1884917,180225
1884917,49280
1884917,180872
1884917,40960
1884917,41088
1884917,172161
1884917,188416
1884917,188544
1884917,65536
1884917,65537
1884917,65664
1884917,65665
1884917,81920
1884917,212993
1884917,82048
1884917,213640
1884917,73728
1884917,73856
1884917,221184
1884917,98304
1884917,98432
1884917,245760
1884917,237696
1884917,254708
1884917,1851392
1884917,2089716
1899784,0
1899784,1
1899784,128
1899784,129
1899784,16384
1899784,16385
1899784,16386
1899784,16512
1899784,16513
1899784,648
1899784,147976
1899784,17032
1899784,148105
1899784,8192
1899784,8193
1899784,8320
1899784,8321
1899784,24576
1899784,155649
1899784,24704
1899784,156296
1899784,32768
1899784,32769
1899784,32896
1899784,32897
1899784,49152
1899784,180225
1899784,49280
1899784,180872
1899784,40960
1899784,41088
1899784,172161
1899784,188416
1899784,188544
1899784,65536
1899784,65537
1899784,65664
1899784,65665
1899784,81920
1899784,212993
1899784,82048
1899784,213640
1899784,73728
1899784,73856
1899784,221184
1899784,98304
1899784,98432
1899784,245760
1899784,237696
1899784,254708
1899784,1851392
1899784,2089716
1899785,0
1899785,1
1899785,128
1899785,129
1899785,16384
1899785,16385
1899785,16386
1899785,16512
1899785,16513
1899785,648
1899785,147976
1899785,17032
1899785,148105
1899785,8192
1899785,8193
1899785,8320
1899785,8321
1899785,24576
1899785,155649
1899785,24704
1899785,156296
1899785,32768
1899785,32769
1899785,32896
1899785,32897
1899785,49152
1899785,180225
1899785,49280
1899785,180872
1899785,40960
1899785,41088
1899785,172161
1899785,188416
1899785,188544
1899785,65536
1899785,65537
1899785,65664
1899785,65665
1899785,81920
1899785,212993
1899785,82048
1899785,213640
1899785,73728
1899785,73856
1899785,221184
1899785,98304
1899785,98432
1899785,245760
1899785,237696
1899785,254708
1899785,1851392
1899785,2089716
1900020,0
1900020,1
1900020,128
1900020,129
1900020,16384
1900020,16385
1900020,16386
1900020,16512
1900020,16513
1900020,648
1900020,147976
1900020,17032
1900020,148105
1900020,8192
1900020,8193
1900020,8320
1900020,8321
1900020,24576
1900020,155649
1900020,24704
1900020,156296
1900020,32768
1900020,32769
1900020,32896
1900020,32897
1900020,49152
1900020,180225
1900020,49280
1900020,180872
1900020,40960
1900020,41088
1900020,172161
1900020,188416
1900020,188544
1900020,65536
1900020,65537
1900020,65664
1900020,65665
1900020,81920
1900020,212993
1900020,82048
1900020,213640
1900020,73728
1900020,73856
1900020,221184
1900020,98304
1900020,98432
1900020,245760
1900020,237696
1900020,254708
1900020,1851392
1900020,2089716
1900021,0
1900021,1
1900021,128
1900021,129
1900021,16384
1900021,16385
1900021,16386
1900021,16512
1900021,16513
1900021,648
1900021,147976
1900021,17032
1900021,148105
1900021,8192
1900021,8193
1900021,8320
1900021,8321
1900021,24576
1900021,155649
1900021,24704
1900021,156296
1900021,32768
1900021,32769
1900021,32896
1900021,32897
1900021,49152
1900021,180225
1900021,49280
1900021,180872
1900021,40960
1900021,41088
1900021,172161
1900021,188416
1900021,188544
1900021,65536
1900021,65537
1900021,65664
1900021,65665
1900021,81920
1900021,212993
1900021,82048
1900021,213640
1900021,73728
1900021,73856
1900021,221184
1900021,98304
1900021,98432
1900021,245760
1900021,237696
1900021,254708
1900021,1851392
1900021,2089716
